,semiangle_cutoff,defocus,energy,max_iter,step_size,identical_slices_iter,slice_thicknesses,num_slices,NMSE
312,29.0,82.0,148000.0,9.0,0.7,231.0,25.6,4.0,0.39182862639427185
313,4.6,56.0,230000.0,9.0,0.22,338.0,14.3,10.0,0.6374205350875854
314,16.4,187.0,61000.0,13.0,0.8,350.0,7.6,90.0,0.5650861263275146
315,26.8,175.0,261000.0,7.0,0.14,155.0,40.0,39.0,0.5769956111907959
316,20.2,96.0,188000.0,14.0,0.3,85.0,46.0,38.0,0.654812753200531
317,20.6,81.0,78000.0,17.0,0.91,207.0,23.3,61.0,0.6025210022926331
318,22.0,107.0,286000.0,16.0,0.88,486.0,47.3,25.0,0.8121431469917297
319,22.6,36.0,186000.0,3.0,0.07,191.0,14.5,40.0,0.4964566230773926
320,4.5,89.0,84000.0,2.0,0.31,24.0,37.7,3.0,0.9384863376617433
321,20.2,20.0,277000.0,8.0,0.56,474.0,41.7,27.0,0.7403883337974548
322,17.1,144.0,192000.0,10.0,0.52,94.0,8.5,75.0,0.6254823803901672
323,25.8,135.0,153000.0,17.0,0.85,470.0,14.9,15.0,0.4875362515449524
324,20.2,137.0,206000.0,10.0,0.48,452.0,29.2,52.0,0.8018348217010498
325,12.4,138.0,145000.0,5.0,0.29,88.0,40.0,99.0,0.8393343687057495
326,15.4,60.0,31000.0,5.0,0.78,338.0,1.3,43.0,0.708615779876709
327,13.6,185.0,158000.0,20.0,0.52,314.0,3.2,13.0,0.4821735918521881
328,23.3,7.0,24000.0,2.0,0.9,452.0,15.8,89.0,0.9999534487724305
329,21.2,96.0,266000.0,13.0,0.26,496.0,28.8,74.0,0.4589127898216247
330,15.6,165.0,44000.0,18.0,0.71,328.0,34.5,5.0,0.45395779609680176
331,6.4,20.0,182000.0,7.0,0.55,78.0,37.5,72.0,0.9207688570022583
332,20.9,147.0,298000.0,17.0,0.67,246.0,39.9,56.0,0.4815972149372101
333,4.7,174.0,145000.0,6.0,0.1,175.0,46.1,52.0,0.9491377472877502
334,15.3,50.0,12000.0,13.0,0.58,237.0,31.2,49.0,0.5171105861663818
335,28.9,37.0,186000.0,5.0,0.71,212.0,41.8,35.0,0.4624822139739991
336,6.6,113.0,97000.0,3.0,0.49,494.0,15.9,3.0,0.649197518825531
337,9.7,139.0,153000.0,6.0,0.9,468.0,11.1,5.0,0.5295521020889282
338,19.1,35.0,196000.0,19.0,0.72,386.0,22.2,61.0,0.4903963506221771
339,12.7,107.0,71000.0,4.0,0.9,278.0,8.5,56.0,0.589845597743988
340,12.1,177.0,261000.0,6.0,0.77,22.0,11.0,26.0,0.65177983045578
341,23.6,5.0,175000.0,16.0,0.26,310.0,26.1,48.0,0.6649681925773621
342,11.5,176.0,158000.0,2.0,0.23,309.0,9.4,17.0,0.8280820846557617
343,26.9,152.0,51000.0,3.0,0.05,270.0,28.8,30.0,0.6151376962661743
344,9.4,71.0,81000.0,14.0,0.06,37.0,19.9,10.0,0.631273627281189
345,9.4,60.0,78000.0,13.0,0.54,5.0,42.1,82.0,0.6170088648796082
346,28.4,176.0,174000.0,5.0,0.87,167.0,19.7,23.0,0.5577278137207031
347,26.0,163.0,80000.0,5.0,0.01,409.0,20.4,23.0,0.632283627986908
348,4.7,149.0,52000.0,15.0,0.34,243.0,5.2,52.0,0.5683446526527405
349,9.9,121.0,17000.0,18.0,0.49,362.0,5.5,56.0,0.5834841132164001
350,3.4,139.0,54000.0,8.0,0.62,375.0,22.3,36.0,0.5584798455238342
351,9.4,54.0,11000.0,2.0,0.45,144.0,48.9,18.0,0.7712303996086122
352,12.5,153.0,298000.0,5.0,0.48,245.0,40.0,37.0,0.8390349745750427
353,12.7,120.0,74000.0,6.0,1.0,255.0,2.9,37.0,0.625028669834137
354,2.0,116.0,286000.0,19.0,0.62,469.0,18.7,19.0,0.6804265379905701
355,22.7,64.0,171000.0,13.0,0.14,209.0,37.8,74.0,0.48536247014999384
356,2.7,78.0,18000.0,14.0,0.27,157.0,20.3,1.0,0.4604640305042267
357,25.1,73.0,249000.0,18.0,0.13,224.0,29.8,6.0,0.3861874043941498
358,14.5,148.0,81000.0,12.0,0.14,399.0,42.7,44.0,0.6083703637123108
359,20.0,158.0,201000.0,4.0,1.0,237.0,1.2,43.0,0.8030202984809875
360,28.6,91.0,286000.0,3.0,0.27,418.0,19.8,7.0,0.5453759431838989
361,28.8,145.0,230000.0,9.0,0.64,262.0,37.1,94.0,0.6024138331413269
362,4.0,168.0,115000.0,16.0,0.61,215.0,11.9,92.0,0.6299118399620056
363,26.2,95.0,256000.0,13.0,0.96,225.0,26.9,25.0,0.8544710874557495
364,11.6,172.0,5000.0,7.0,0.65,471.0,42.1,28.0,0.5243028998374939
365,19.3,39.0,284000.0,19.0,0.47,44.0,44.7,67.0,0.4606504440307617
366,15.7,18.0,5000.0,20.0,0.93,244.0,48.8,39.0,0.9169344902038574
367,25.0,124.0,154000.0,10.0,0.49,66.0,17.4,28.0,0.765409529209137
368,15.9,140.0,3000.0,20.0,0.87,477.0,24.7,3.0,0.4585131406784058
369,13.1,64.0,78000.0,14.0,0.49,184.0,8.6,43.0,0.5436272025108337
370,6.8,68.0,283000.0,19.0,0.47,120.0,5.0,17.0,0.610680878162384
371,1.9,157.0,118000.0,15.0,0.51,436.0,16.6,31.0,0.6135823130607605
372,4.0,172.0,97000.0,3.0,0.78,119.0,30.3,22.0,0.8287914395332335
373,16.3,164.0,276000.0,16.0,0.9,249.0,17.1,3.0,0.41853928565979
374,20.4,109.0,247000.0,10.0,0.07,76.0,20.1,26.0,0.43684044480323797
375,13.8,162.0,47000.0,7.0,0.54,239.0,34.5,32.0,0.5460147261619568
376,1.9,155.0,160000.0,6.0,0.61,86.0,18.7,74.0,0.940072476863861
377,23.9,163.0,266000.0,14.0,0.1,119.0,36.9,82.0,0.6154858469963074
378,21.9,124.0,57000.0,4.0,0.62,423.0,49.5,5.0,0.46806481480598455
379,1.5,42.0,241000.0,3.0,0.36,343.0,18.7,2.0,0.8606839179992676
380,4.1,8.0,40000.0,13.0,0.42,344.0,17.5,38.0,0.5497580766677856
381,24.1,5.0,109000.0,14.0,0.36,390.0,29.1,84.0,0.8286985158920289
382,26.7,164.0,173000.0,11.0,0.6,458.0,10.3,53.0,0.5659924745559692
383,4.9,38.0,186000.0,17.0,0.96,163.0,17.0,43.0,0.6756880879402161
384,7.2,184.0,81000.0,11.0,0.34,403.0,2.6,2.0,0.4662977755069733
385,6.3,105.0,17000.0,10.0,0.17,365.0,15.2,48.0,0.5537289381027222
386,11.0,37.0,80000.0,7.0,0.95,11.0,21.5,88.0,0.6134046912193298
387,21.9,57.0,6000.0,14.0,0.46,368.0,2.8,51.0,0.4971622526645661
388,24.2,184.0,136000.0,15.0,0.58,189.0,2.7,87.0,0.5495861768722534
389,22.6,95.0,57000.0,13.0,0.6,452.0,5.4,10.0,0.4877026677131653
390,6.2,15.0,143000.0,12.0,0.73,110.0,41.4,12.0,0.559703528881073
391,22.3,81.0,103000.0,6.0,0.32,266.0,47.7,2.0,0.4193025529384613
392,14.1,153.0,246000.0,14.0,0.82,178.0,44.1,90.0,0.8329071402549744
393,29.0,180.0,152000.0,8.0,0.48,372.0,33.5,82.0,0.8270401954650879
394,10.0,67.0,249000.0,5.0,0.64,221.0,25.0,23.0,0.7690237760543823
395,26.2,106.0,148000.0,20.0,0.15,238.0,35.0,46.0,0.5402876734733582
396,25.5,149.0,191000.0,13.0,0.36,168.0,17.5,81.0,0.48180037736892695
397,19.4,184.0,37000.0,3.0,0.68,49.0,44.7,37.0,0.5280377268791199
398,4.7,13.0,23000.0,11.0,0.82,205.0,27.0,88.0,0.5574157238006592
399,1.0,188.0,216000.0,12.0,0.21,219.0,6.6,34.0,0.6594099402427673
400,4.4,107.0,206000.0,8.0,0.85,410.0,8.7,24.0,0.6009986996650696
401,18.5,10.0,44000.0,16.0,0.49,106.0,33.9,40.0,0.7801611423492432
402,9.9,39.0,31000.0,11.0,0.64,200.0,1.7,95.0,0.6055428981781006
403,29.3,145.0,223000.0,20.0,0.18,136.0,9.5,89.0,0.7095513343811035
404,16.0,66.0,172000.0,7.0,0.61,457.0,19.3,37.0,0.6273154616355896
405,25.3,65.0,127000.0,7.0,0.48,325.0,41.7,19.0,0.4623685777187348
406,16.1,67.0,14000.0,18.0,0.54,410.0,12.2,31.0,0.510481059551239
407,10.4,7.0,127000.0,7.0,0.04,41.0,7.1,99.0,0.7813838124275208
408,8.6,88.0,103000.0,9.0,0.33,336.0,34.2,9.0,0.5135762095451355
409,16.2,113.0,50000.0,13.0,0.79,332.0,41.2,83.0,0.5900346636772156
410,19.6,39.0,215000.0,6.0,0.87,229.0,22.7,80.0,0.6809958815574646
411,18.5,70.0,266000.0,4.0,0.67,435.0,4.6,13.0,0.528619110584259
412,11.2,49.0,148000.0,6.0,0.56,115.0,5.4,13.0,0.5626449584960938
413,7.8,27.0,166000.0,5.0,0.98,288.0,49.6,39.0,0.8393336534500122
414,23.1,151.0,266000.0,13.0,0.7,385.0,23.1,29.0,0.45228993892669683
415,6.4,155.0,47000.0,4.0,0.6,236.0,11.6,45.0,0.6110165119171143
416,16.4,154.0,103000.0,7.0,0.36,75.0,15.4,14.0,0.42998459935188293
417,27.9,12.0,90000.0,10.0,0.99,298.0,38.4,56.0,0.597253143787384
418,5.8,60.0,33000.0,20.0,0.35,294.0,47.4,3.0,0.4551973044872284
419,18.5,153.0,266000.0,13.0,0.75,372.0,22.0,58.0,0.5519890785217285
420,13.7,35.0,186000.0,17.0,0.26,218.0,25.5,46.0,0.4679257273674011
421,25.5,81.0,172000.0,20.0,0.59,271.0,37.8,50.0,0.8373298048973083
422,28.2,99.0,103000.0,6.0,0.77,262.0,23.3,10.0,0.3794181644916534
423,28.5,73.0,144000.0,4.0,0.91,184.0,38.1,42.0,0.9618626832962036
424,9.2,69.0,103000.0,20.0,0.92,272.0,28.2,10.0,0.5022655725479126
425,2.2,153.0,266000.0,12.0,0.23,378.0,9.5,31.0,0.7637311816215515
426,9.8,149.0,253000.0,6.0,0.39,184.0,45.6,62.0,0.929909110069275
427,3.1,114.0,158000.0,20.0,0.36,307.0,36.8,59.0,0.7945994734764099
428,26.8,38.0,148000.0,6.0,0.99,225.0,6.1,27.0,0.5786123275756836
429,29.8,180.0,81000.0,16.0,0.22,318.0,47.6,74.0,0.7334573268890381
430,24.3,158.0,261000.0,1.0,0.54,116.0,4.7,51.0,0.6623800992965698
431,2.6,94.0,206000.0,6.0,0.74,231.0,31.6,19.0,0.7452709674835205
432,19.3,9.0,261000.0,12.0,0.71,39.0,43.1,48.0,0.8653228282928467
433,20.7,48.0,148000.0,17.0,0.28,239.0,25.1,16.0,0.44326174259185785
434,3.2,100.0,213000.0,15.0,0.68,314.0,30.3,90.0,0.8510818481445312
435,17.0,110.0,286000.0,4.0,0.85,456.0,10.8,22.0,0.7237725257873535
436,15.9,23.0,167000.0,17.0,0.68,335.0,21.1,97.0,0.6439517736434937
437,4.0,53.0,186000.0,13.0,0.73,83.0,19.7,29.0,0.6348869800567627
438,16.9,120.0,192000.0,19.0,0.18,210.0,5.3,83.0,0.5118423700332642
439,14.2,42.0,2000.0,19.0,0.85,168.0,44.5,27.0,0.5988754630088806
440,8.2,58.0,284000.0,2.0,0.66,92.0,22.9,7.0,0.9021864533424377
441,24.3,170.0,255000.0,1.0,0.74,486.0,1.8,76.0,0.6623804569244385
442,5.2,17.0,281000.0,2.0,0.45,144.0,41.0,92.0,0.9999947547912597
443,27.0,34.0,196000.0,16.0,0.5,397.0,19.4,74.0,0.8420707583427429
444,2.8,55.0,274000.0,6.0,0.73,451.0,32.2,86.0,0.9873175024986268
445,27.4,84.0,151000.0,6.0,0.24,478.0,7.5,28.0,0.5044666528701782
446,20.7,162.0,76000.0,20.0,0.41,316.0,5.0,60.0,0.5359745025634766
447,10.9,86.0,269000.0,10.0,0.74,229.0,12.1,67.0,0.6834205389022827
448,4.4,137.0,117000.0,10.0,0.96,59.0,35.2,77.0,0.6892290115356445
449,5.3,188.0,99000.0,15.0,0.96,15.0,43.9,23.0,0.5489664077758789
450,3.7,194.0,261000.0,20.0,0.53,170.0,9.5,53.0,0.6896972060203552
451,28.4,48.0,209000.0,15.0,0.25,51.0,37.9,68.0,0.4622005224227905
452,25.8,105.0,92000.0,20.0,0.5,80.0,2.1,85.0,0.6001664996147156
453,25.4,70.0,61000.0,2.0,0.48,8.0,28.1,71.0,0.9997100830078125
454,4.2,93.0,225000.0,2.0,0.57,5.0,18.8,75.0,0.9978634715080261
455,17.1,158.0,135000.0,5.0,0.93,400.0,13.3,78.0,0.6582257151603699
456,2.8,198.0,279000.0,4.0,0.85,326.0,49.9,29.0,0.9485801458358765
457,28.4,114.0,148000.0,16.0,0.85,240.0,41.1,18.0,0.7636165618896484
458,7.7,32.0,71000.0,7.0,0.51,186.0,5.9,6.0,0.5013948082923889
459,1.3,38.0,271000.0,8.0,0.94,107.0,30.8,18.0,0.6233931183815002
460,22.5,195.0,55000.0,10.0,0.48,414.0,43.9,39.0,0.803482174873352
461,21.5,22.0,34000.0,13.0,0.75,118.0,3.9,53.0,0.5434275269508362
462,7.1,22.0,291000.0,14.0,0.91,435.0,48.9,13.0,0.67052161693573
463,23.3,145.0,295000.0,8.0,0.5,124.0,11.1,37.0,0.8347401022911072
464,26.6,4.0,4000.0,14.0,0.85,395.0,35.0,36.0,0.5356677770614624
465,22.4,182.0,28000.0,13.0,0.06,495.0,3.1,48.0,0.44205024838447565
466,21.9,107.0,195000.0,13.0,0.48,467.0,36.9,46.0,0.4590520858764648
467,28.4,49.0,2000.0,9.0,0.65,26.0,4.1,40.0,0.5339872241020203
468,28.9,113.0,123000.0,9.0,0.32,181.0,22.0,92.0,0.5719071626663208
469,21.1,164.0,283000.0,15.0,0.27,106.0,26.1,55.0,0.46107572317123413
470,4.0,8.0,186000.0,14.0,0.45,234.0,36.7,44.0,0.7684078216552734
471,17.2,190.0,104000.0,7.0,0.54,95.0,10.7,12.0,0.41929721832275385
472,25.3,39.0,218000.0,6.0,0.36,114.0,44.3,99.0,0.9411242008209229
473,28.7,139.0,158000.0,16.0,0.45,171.0,31.5,6.0,0.36732447147369385
474,20.1,151.0,284000.0,5.0,0.83,328.0,19.3,69.0,0.7027102708816528
475,16.4,148.0,48000.0,7.0,0.71,283.0,11.7,33.0,0.5613471269607544
476,17.7,40.0,191000.0,5.0,0.94,272.0,31.5,33.0,0.5910587310791016
477,16.5,156.0,298000.0,14.0,0.38,419.0,35.1,57.0,0.7814808487892151
478,24.9,13.0,198000.0,8.0,0.59,54.0,8.5,66.0,0.6107645630836487
479,5.3,9.0,14000.0,11.0,0.42,396.0,27.1,1.0,0.4499282538890838
480,1.5,61.0,281000.0,13.0,0.94,487.0,42.6,22.0,0.647142231464386
481,1.1,169.0,176000.0,11.0,0.69,351.0,28.3,84.0,0.9814576506614685
482,8.4,112.0,150000.0,17.0,0.08,100.0,15.0,67.0,0.681974470615387
483,6.0,7.0,109000.0,19.0,0.99,474.0,37.2,66.0,0.6515251398086548
484,21.5,142.0,276000.0,10.0,0.11,234.0,22.5,11.0,0.4116118550300598
485,14.8,153.0,51000.0,3.0,0.34,231.0,18.5,1.0,0.5197133421897888
486,20.9,170.0,203000.0,14.0,0.94,175.0,31.2,65.0,0.8854779005050659
487,13.3,147.0,192000.0,20.0,0.97,210.0,11.8,84.0,0.6140937209129333
488,22.3,13.0,270000.0,3.0,0.38,224.0,20.7,19.0,0.49744749069213867
489,13.6,164.0,198000.0,16.0,0.32,249.0,14.7,61.0,0.6377025842666626
490,29.1,48.0,186000.0,4.0,0.74,215.0,45.7,56.0,0.9835014939308167
491,7.7,128.0,32000.0,1.0,0.51,313.0,29.1,55.0,1.445489525794983
492,15.6,174.0,174000.0,3.0,0.06,148.0,3.0,23.0,0.5547952055931091
493,22.3,117.0,198000.0,6.0,0.5,243.0,41.4,53.0,0.8089600801467894
494,16.9,83.0,123000.0,4.0,0.42,280.0,41.7,4.0,0.4337472319602967
495,17.6,117.0,103000.0,8.0,0.74,293.0,10.6,14.0,0.5095463991165161
496,3.1,66.0,155000.0,9.0,0.4,248.0,20.6,42.0,0.7622576951980591
497,5.4,132.0,32000.0,9.0,0.45,193.0,39.1,71.0,0.5588223934173584
498,4.0,29.0,209000.0,20.0,0.7,63.0,42.0,69.0,0.8105941414833069
499,25.9,9.0,261000.0,3.0,0.54,10.0,43.0,75.0,0.6652643084526062
500,9.9,154.0,276000.0,8.0,0.76,260.0,36.9,34.0,0.7672438025474548
501,22.8,165.0,256000.0,13.0,0.46,319.0,9.1,13.0,0.3986001908779145
502,5.1,155.0,23000.0,2.0,0.07,408.0,21.1,35.0,0.9891788959503175
503,3.2,197.0,117000.0,17.0,0.2,13.0,42.3,37.0,0.6619650721549988
504,18.3,114.0,51000.0,2.0,0.26,255.0,21.2,13.0,0.5820613503456116
505,6.4,137.0,292000.0,15.0,0.73,457.0,13.8,6.0,0.5579749345779419
506,22.1,128.0,145000.0,7.0,0.84,318.0,41.6,62.0,0.5667000412940979
507,1.1,104.0,103000.0,13.0,0.92,296.0,24.3,9.0,0.5907027125358582
508,10.7,198.0,256000.0,8.0,0.81,318.0,12.6,2.0,0.4431741535663604
509,7.9,126.0,276000.0,8.0,0.65,233.0,31.3,22.0,0.7170089483261108
510,8.9,22.0,222000.0,14.0,0.98,356.0,40.2,6.0,0.543876588344574
511,14.1,11.0,281000.0,12.0,0.47,49.0,28.5,48.0,0.5239882469177246
512,9.1,177.0,5000.0,15.0,1.0,368.0,40.6,43.0,0.5550854802131653
513,22.6,41.0,106000.0,9.0,0.78,276.0,20.6,98.0,0.6236873269081116
514,14.1,68.0,249000.0,13.0,0.43,221.0,14.7,12.0,0.46449223160743713
515,29.5,60.0,78000.0,20.0,0.33,202.0,8.5,91.0,0.5776827335357666
516,27.9,186.0,244000.0,17.0,0.72,454.0,25.3,48.0,0.4761670231819152
517,21.8,135.0,158000.0,8.0,0.97,176.0,31.0,16.0,0.7768363356590271
518,13.2,99.0,246000.0,10.0,0.43,217.0,48.2,47.0,0.7336519360542297
519,5.6,116.0,101000.0,5.0,0.29,104.0,43.1,23.0,0.7615755200386047
520,3.1,89.0,103000.0,5.0,0.03,316.0,37.7,11.0,1.1159502267837524
521,19.8,53.0,209000.0,4.0,0.43,35.0,27.7,60.0,0.9064275026321411
522,2.0,146.0,158000.0,19.0,0.37,331.0,49.4,17.0,0.6947699785232544
523,24.4,73.0,214000.0,13.0,0.74,169.0,28.4,43.0,0.47388190031051636
524,28.4,91.0,282000.0,20.0,0.76,50.0,38.0,86.0,0.6457757949829102
525,28.4,51.0,100000.0,3.0,0.39,294.0,49.2,96.0,0.7530987858772278
526,8.1,144.0,166000.0,2.0,0.56,86.0,21.8,38.0,0.9698321223258972
527,11.4,57.0,218000.0,8.0,0.04,438.0,42.8,82.0,0.7745196223258972
528,5.8,121.0,31000.0,2.0,0.49,358.0,44.2,88.0,0.9794844388961791
529,23.4,161.0,165000.0,9.0,0.11,17.0,27.3,38.0,0.49222162365913386
530,10.6,55.0,244000.0,14.0,0.07,126.0,27.3,8.0,0.6240914463996887
531,4.2,90.0,11000.0,3.0,0.79,46.0,33.0,97.0,0.6923211812973022
532,17.0,173.0,141000.0,14.0,0.36,161.0,35.5,69.0,0.8002859354019165
533,11.9,144.0,158000.0,9.0,0.29,89.0,6.1,5.0,0.4963942766189575
534,17.1,120.0,185000.0,1.0,0.35,134.0,23.4,20.0,0.6959835290908813
535,22.5,118.0,103000.0,15.0,0.06,315.0,37.9,22.0,0.4559690058231353
536,5.0,184.0,145000.0,4.0,0.05,383.0,31.2,40.0,0.945067822933197
537,5.2,70.0,214000.0,11.0,0.64,165.0,28.3,30.0,0.678800642490387
538,15.3,146.0,211000.0,3.0,0.03,294.0,42.5,35.0,0.655409574508667
539,6.5,187.0,227000.0,14.0,0.54,256.0,37.8,67.0,0.8702955842018129
540,13.0,96.0,120000.0,9.0,0.32,233.0,5.5,85.0,0.6119796633720398
541,14.3,180.0,99000.0,15.0,0.55,305.0,40.7,23.0,0.48983982205390936
542,13.6,3.0,132000.0,6.0,0.39,93.0,21.2,10.0,0.47543627023696905
543,18.4,179.0,5000.0,16.0,0.13,475.0,41.2,28.0,0.4513672888278961
544,15.3,140.0,153000.0,10.0,0.13,458.0,24.8,7.0,0.48162248730659485
545,3.6,177.0,99000.0,14.0,0.03,291.0,43.0,25.0,0.8976144194602967
546,9.5,61.0,212000.0,7.0,0.16,89.0,27.2,54.0,0.8614329695701599
547,14.3,152.0,158000.0,12.0,0.8,148.0,18.9,6.0,0.4695100784301758
548,12.9,48.0,171000.0,18.0,0.58,323.0,9.6,79.0,0.5893363356590271
549,14.4,155.0,267000.0,8.0,0.12,78.0,11.2,29.0,0.5377610325813293
550,17.3,189.0,73000.0,6.0,0.55,65.0,34.5,53.0,0.7038916349411011
551,21.8,71.0,226000.0,3.0,0.09,489.0,16.3,80.0,0.544968843460083
552,14.4,130.0,23000.0,2.0,0.65,213.0,16.9,44.0,0.8462523221969604
553,24.8,48.0,186000.0,9.0,0.73,212.0,35.1,4.0,0.37426456809043884
554,20.8,79.0,171000.0,2.0,0.74,218.0,32.3,76.0,0.9991078972816468
555,22.1,38.0,186000.0,11.0,0.32,219.0,24.0,62.0,0.46852064132690424
556,11.8,48.0,101000.0,2.0,0.06,256.0,34.5,91.0,0.8815270662307739
557,19.4,148.0,123000.0,20.0,0.72,319.0,11.6,49.0,0.5865170359611511
558,28.0,122.0,129000.0,7.0,0.1,399.0,43.4,40.0,0.5664970874786377
559,14.5,120.0,51000.0,17.0,0.8,262.0,27.6,58.0,0.563173770904541
560,10.5,152.0,173000.0,3.0,0.17,111.0,39.0,68.0,0.8797042965888977
561,26.6,151.0,289000.0,4.0,0.57,292.0,26.7,91.0,0.693636417388916
562,10.4,81.0,286000.0,3.0,0.31,469.0,27.1,6.0,0.7015178203582764
563,14.5,9.0,222000.0,3.0,0.77,389.0,23.7,19.0,0.8281577825546265
564,9.7,142.0,142000.0,10.0,0.18,418.0,4.0,80.0,0.6669361591339111
565,8.0,66.0,148000.0,8.0,0.87,208.0,25.8,12.0,0.5572354197502136
566,19.7,81.0,18000.0,10.0,0.38,210.0,24.8,3.0,0.4410421848297119
567,12.3,117.0,169000.0,11.0,0.75,9.0,23.2,37.0,0.6076454520225525
568,7.2,32.0,113000.0,3.0,0.59,468.0,10.4,65.0,0.8527188897132874
569,17.5,183.0,209000.0,7.0,0.91,481.0,42.0,45.0,0.9883249998092651
570,28.0,145.0,153000.0,13.0,0.88,472.0,13.8,18.0,0.510590136051178
571,20.6,134.0,81000.0,10.0,0.25,440.0,25.1,22.0,0.5479509234428406
572,2.7,113.0,103000.0,11.0,0.36,245.0,29.6,16.0,0.5835872888565063
573,29.9,53.0,249000.0,4.0,0.17,213.0,18.2,6.0,0.5760157108306885
574,23.6,121.0,127000.0,12.0,0.52,367.0,48.7,75.0,0.8526639938354492
575,20.5,33.0,158000.0,13.0,0.5,499.0,40.6,7.0,0.4288803040981293
576,16.8,135.0,56000.0,17.0,0.33,406.0,46.9,7.0,0.4172026515007019
577,2.7,39.0,187000.0,12.0,0.06,240.0,32.5,68.0,0.954496741294861
578,20.7,100.0,212000.0,14.0,0.39,399.0,40.9,3.0,0.3955765962600708
579,14.1,168.0,158000.0,9.0,0.76,362.0,23.0,2.0,0.4387584924697876
580,29.8,165.0,272000.0,6.0,0.22,455.0,14.0,74.0,0.8905942440032959
581,14.9,190.0,158000.0,16.0,0.36,326.0,10.9,6.0,0.4317113161087036
582,29.6,61.0,18000.0,10.0,0.35,188.0,22.5,12.0,0.491195946931839
583,11.6,80.0,214000.0,10.0,0.61,158.0,27.5,43.0,0.7018545866012573
584,12.9,26.0,196000.0,14.0,0.77,410.0,29.9,36.0,0.6082293391227722
585,9.2,150.0,250000.0,20.0,0.54,83.0,6.9,44.0,0.6257896423339844
586,9.8,12.0,90000.0,7.0,0.08,289.0,34.3,51.0,0.7896257638931274
587,24.4,103.0,268000.0,11.0,0.8,332.0,49.3,83.0,0.9936835169792175
588,29.5,77.0,52000.0,9.0,0.7,164.0,10.9,98.0,0.7089942693710327
589,24.4,166.0,73000.0,15.0,0.36,298.0,28.3,49.0,0.47258007526397705
590,3.5,194.0,276000.0,11.0,0.67,220.0,17.0,16.0,0.6635546684265137
591,17.9,160.0,203000.0,7.0,0.6,179.0,17.7,33.0,0.4662063717842102
592,13.6,99.0,295000.0,13.0,0.6,357.0,47.6,32.0,0.8131157159805298
593,4.6,2.0,23000.0,12.0,0.94,204.0,18.8,90.0,0.9467330574989318
594,11.5,63.0,171000.0,10.0,0.15,207.0,40.9,75.0,0.8104208111763
595,6.6,127.0,262000.0,16.0,0.86,123.0,21.3,35.0,0.6688489317893982
596,19.9,156.0,106000.0,6.0,0.33,260.0,44.1,72.0,0.930913269519806
597,12.2,128.0,123000.0,17.0,0.48,94.0,39.7,96.0,0.6264757513999939
598,5.3,72.0,148000.0,15.0,0.22,219.0,28.1,10.0,0.5582454800605774
599,25.0,105.0,292000.0,3.0,0.31,499.0,3.5,80.0,0.8037854433059693
600,21.1,174.0,256000.0,6.0,0.65,324.0,20.7,10.0,0.4154361784458161
601,27.3,191.0,244000.0,8.0,0.69,445.0,26.6,61.0,0.9285721182823181
602,18.1,154.0,158000.0,10.0,0.94,392.0,12.2,17.0,0.5466894507408142
603,25.2,164.0,44000.0,5.0,0.84,316.0,30.3,15.0,0.46633061766624445
604,6.6,185.0,211000.0,7.0,0.32,198.0,27.3,30.0,0.8025007247924804
605,13.6,84.0,29000.0,17.0,0.97,296.0,24.7,38.0,0.5570686459541321
606,25.5,174.0,190000.0,1.0,0.65,209.0,17.7,64.0,0.713580310344696
607,3.6,63.0,249000.0,17.0,0.26,215.0,20.0,21.0,0.6590838432312012
608,21.8,170.0,256000.0,10.0,0.66,352.0,24.9,21.0,0.7703906297683716
609,3.9,53.0,76000.0,9.0,1.0,103.0,32.4,95.0,0.6622153520584106
610,23.7,107.0,103000.0,2.0,0.33,254.0,10.6,50.0,0.9418135285377502
611,29.6,173.0,261000.0,4.0,0.43,13.0,35.8,21.0,0.7378447651863098
612,12.5,186.0,207000.0,3.0,0.84,313.0,23.7,79.0,0.9535741209983826
613,28.3,47.0,186000.0,9.0,1.0,196.0,21.8,80.0,0.7217728495597839
614,28.3,197.0,185000.0,13.0,0.79,304.0,15.7,30.0,0.5453171133995056
615,29.4,73.0,116000.0,2.0,0.03,57.0,28.7,67.0,0.6797874569892883
616,24.0,76.0,41000.0,4.0,0.73,262.0,9.0,42.0,0.6083822250366211
617,22.7,92.0,76000.0,19.0,0.92,437.0,37.3,57.0,0.5512412786483765
618,24.1,41.0,159000.0,15.0,0.14,51.0,32.4,97.0,0.4854234755039215
619,11.3,105.0,103000.0,14.0,0.63,246.0,39.7,4.0,0.4395535886287689
620,16.4,165.0,136000.0,10.0,0.64,180.0,3.6,69.0,0.5820332765579224
621,9.4,80.0,112000.0,15.0,0.45,288.0,48.2,78.0,0.6285482048988342
622,26.5,162.0,203000.0,14.0,0.53,192.0,5.7,15.0,0.48934110999107355
623,29.7,17.0,38000.0,9.0,0.13,243.0,28.1,68.0,0.6059364080429077
624,4.8,169.0,5000.0,13.0,0.63,470.0,49.8,19.0,0.4939737915992736
625,23.1,37.0,209000.0,9.0,0.38,68.0,33.5,79.0,0.46644124388694763
626,5.6,90.0,231000.0,5.0,0.41,313.0,21.0,43.0,0.8818808197975158
627,9.6,2.0,71000.0,15.0,0.4,71.0,43.5,41.0,0.5646098852157593
628,29.0,111.0,142000.0,2.0,0.75,244.0,37.2,74.0,0.9999927878379821
